SigmaMuscle,SigmaEpineurium,SigmaPerineurium,SigmaAlongFascicles,SigmaTransverseFascicles,ThermalConductivity_Fascicles,HeatTransferRate_Fascicles,ThermalConductivity_Saline,HeatTransferRate_Saline,ThermalConductivity_Connective_Tissue,HeatTransferRate_Connective_Tissue,EM_Shunting_Total_Current,EM_Shunting_Current_Nerve,EM_Shunting_Current_Outside,EM_Shunting_Shunted_Current,Dosimetry_Saline_PeakE,Dosimetry_Saline_Iso99E,Dosimetry_Saline_Iso98E,Dosimetry_Saline_icnirp_peaks,Dosimetry_Nerve_PeakE,Dosimetry_Nerve_Iso99E,Dosimetry_Nerve_Iso98E,Dosimetry_Nerve_icnirp_peaks,Dosimetry_Fascicles_PeakE,Dosimetry_Fascicles_Iso99E,Dosimetry_Fascicles_Iso98E,Dosimetry_Fascicles_icnirp_peaks,Thermal_Peak_Overall,Thermal_Peak_Nerve,Thermal_Peak_Saline,EM_Neuro_Minimal_Threshold,EM_Neuro_Maximal_Threshold,EM_Neuro_Quantile_1percent,EM_Neuro_Quantile_10percent,EM_Neuro_Quantile_50percent,EM_Neuro_Quantile_90percent,EM_Neuro_Quantile_99percent
0.2946968796370136,0.0789165015705576,0.0036392400986246,0.6637179079809714,0.218713585611974,0.3522016640579801,38958.50170794961,0.5946273471419746,1393.3276104648198,0.2297807660337481,2073.0591460936894,0.3528122033458203,0.2554781385697424,0.0973364876699633,27.588751912117004,524.498892367452,52.50846324367946,43.17367107312277,334.3720158491603,58341.56748238506,1492.6105747805236,1297.922366192837,6399.781870257335,1689.070079700252,1100.9959644824612,948.8106503206684,1399.3451757210846,0.86519575,0.86519575,0.77893776,0.02888319,1.06646425,0.0365235934,0.064629236,0.14853202,0.7005568400000001,0.8681048218
0.4131600464858476,0.0286687458074434,0.0014775941503329,0.5350353601804229,0.1486139271258526,0.2906699231042701,15217.764966250948,0.4341772338096263,4347.71224857182,0.1700574296788931,4406.924141983479,0.1752364478306844,0.1252965594176203,0.0499349043820984,28.49572896957397,534.2599394340856,36.84594572930401,30.90312621072837,256.2558070352347,155356.9385501796,3801.838817128464,3110.595488813521,17497.86479829619,2834.9137863540104,1734.3745950745354,1437.9542971367975,2354.2873124168705,1.3032829,1.3032829,1.1086826,0.01741968,0.88413861,0.0224587526,0.04047999,0.10489405,0.511181566,0.7136498149999999
0.1871101909144212,0.133665060432138,0.0030956388868413,0.3354497630014916,0.0564549121867031,0.5396148427366009,19533.249161552747,1.3555300018494654,3349.473270589865,0.6985115446093473,3829.195500695832,0.388385378755629,0.2870730822905898,0.1013091095956042,26.08468532562256,715.9265251588106,79.63593410861832,64.50511905235592,517.4953045535271,55475.27849706547,1357.5711368783284,1172.4478505835034,3961.8792212109274,2302.746753881944,1229.497981387855,1101.4253355055057,1586.5179087352246,0.4482745,0.4482745,0.4074731,0.0277693,0.84941685,0.0341080878,0.059246328,0.12904102,0.602952854,0.7367012538
0.5621019295298983,0.1045934289683615,0.0014052612491468,1.0066302698091578,0.1514394058829618,1.427370811009139,26759.920236891605,0.189196828753826,7885.247403609006,0.6209695328668622,7359.4616840983135,0.4554248880594969,0.3277626528870314,0.1276644761674106,28.031951189041138,301.71020655337657,27.51988202380133,22.48578793819101,186.5162061660451,142186.0351921474,1107.1218376980696,948.9616209329918,8125.051851787928,1162.5208299020426,740.96166848224,632.3390624722296,915.5173163997576,0.37292182,0.37292182,0.35603747,0.0422047,1.8727966,0.0532249132,0.097609024,0.24127316,1.154712714,1.5188682672
1.2135904563150277,0.1291141919938904,0.0013522321848208,0.3033117392792845,0.1701200860283257,0.4944825414894676,34152.0783355438,1.46882806336779,2112.9754773447094,0.3029289503788851,1481.8462565749037,0.3919513546861708,0.2690997498575598,0.122846569865942,31.34230077266693,257.22899958177084,15.164796286479955,12.01738938784142,143.73715991732894,122958.98056214197,1230.9575728649336,1094.18451332642,5902.812190118529,1369.407636204496,1143.9656732683943,1012.9656137244436,1312.2905656321595,0.57360435,0.57360435,0.50626796,0.02665706,0.82456284,0.033908624,0.057947992000000004,0.12734803,0.588152652,0.7086587912
1.301472561722825,0.0435445906751069,0.0043886518813846,0.2795662101329054,0.0351904180422978,1.222836406097527,11760.293465901794,0.1665680247424449,6780.815666173331,0.4578967220884307,2223.17258765318,0.1843843347160145,0.1263294252566993,0.0580556516069918,31.486216187477112,262.3788608844489,13.717325718509567,11.090619361122886,117.6593138195354,41363.69128409676,2898.6800181853755,2622.615344028117,7258.393108266371,6025.720091049113,2500.1049095224025,2265.5107434512333,3735.5073793529136,1.1507866,1.1507866,1.0900402,0.01396294,0.4783598,0.0172416204,0.030274196,0.06868681,0.325089524,0.398296232
0.4716655727284379,0.163692335408577,0.0019089115454665,0.2427045165406881,0.1692077078754011,0.8079872413639066,30316.637972738397,0.6697509675266322,5820.848715764113,0.1515883628367626,2265.7188367182425,0.4445449740160256,0.3138066094834357,0.1307380589423701,29.409411549568176,430.7517161085435,36.89420376860242,29.227877494345663,306.3780494267257,74870.40724535144,1165.9462948103069,999.382541249762,4196.191848131216,1304.5665839954888,1076.7390527773437,975.1598987310372,1209.301966618894,0.40570828,0.40570828,0.31487694,0.02901812,0.84487057,0.0369113106,0.061618668,0.13312625,0.617965804,0.7490429108
0.2546271168861403,0.2320819712461076,0.0042241994274965,0.2660433333089166,0.1375352748646129,0.5822843879111799,7900.367600302048,0.5034497448526132,4932.388810910336,0.4674784524789838,1308.0810320179603,0.5798798520117998,0.4302995221223682,0.1495749165769666,25.79412162303925,530.6561730776842,58.437113054301726,46.63163655371716,385.1332709614084,32391.9355134632,936.807941558614,828.7147196620348,2391.945733039692,1199.791976311222,868.8148862670008,791.4089539179492,1014.6726819143448,0.34216484,0.34216484,0.30984724,0.0380664,1.07166414,0.0477161444,0.07914515800000001,0.1692654,0.776047522,0.940490061
0.5297179149285305,0.0420131672117884,0.0055343785984264,0.2478623523366816,0.0919589389588459,0.1927056142773406,14002.251921633146,0.5130528080301812,5334.079689047282,0.2142802048166515,5865.247590278737,0.1771728275343775,0.1221752463607117,0.0549959040654357,31.040823459625244,581.9514931484539,33.661437894181574,27.18811965032948,279.47851557950804,43890.86437908533,2978.135987928523,2685.2047583975677,7412.876160354504,4212.42462898494,2441.239065684842,2183.526880548584,3276.3350178506776,1.1514064,1.1514064,0.9210625,0.0128311,0.39533606,0.0160892924,0.027370472,0.0600112,0.279816024,0.3391469149999999
0.3242844201664803,0.0795761496978799,0.0008493352249563,0.2899962439006532,0.1784760805599177,0.2122290000645052,26199.361559001358,0.9014673715302716,3940.30138322823,0.1798066856715618,1063.1444810768296,0.2620040613692254,0.18494033429306,0.0770629339967854,29.412877559661865,624.9858578546448,52.140184784594766,41.71216889132929,412.5564628508138,242320.0421934382,1886.8080210636329,1617.2640365654552,10567.851711494868,1876.6452531411865,1588.5729204916402,1392.3497373825287,1864.048956586756,0.8015882,0.8015882,0.6265913,0.01937113,0.6493869,0.0246739738,0.042663356000000006,0.09601341,0.447742602,0.5422365584
0.2028263466411631,0.1078827587148966,0.0012984204618595,0.1990792902590938,0.1051577472877003,1.1387522244855135,13485.241191659748,0.4013945274325943,1042.322680620426,1.097207707112794,1431.680210357521,0.2984229358844459,0.2155071560991928,0.0829086202429607,27.78225541114807,792.8673637492634,79.3749646137285,63.499979218871104,584.4684053820783,114973.26836221517,1662.5723920436794,1534.682216005111,6599.438552831583,1955.7351759660005,1575.0303509669466,1414.0465963959184,1777.026961602866,1.4355438,1.4355438,1.4122466,0.0202216,0.60454499,0.0258032864,0.043355988,0.09400095,0.435468172,0.5284258832
0.8742296556696694,0.1112966102623479,0.0037987565629453,0.4103590560346208,0.0409174420326848,0.4382303353795358,6893.394202672873,1.0326653274123463,5672.186916583829,0.2831642109544131,2150.3189172544685,0.3792681382037699,0.2626671339385211,0.116604242066387,30.74454069137573,310.2439884585512,20.360888664823914,16.219701524913525,175.76648671186874,50101.48295060679,1393.2562286750822,1281.7957556271838,3951.702264894578,3032.583285579527,1291.968619092863,1173.9036707846592,1814.6558610535624,0.42615053,0.42615053,0.34980673,0.02770583,0.88824111,0.0332323826,0.05897900400000001,0.13214942,0.620151418,0.7550646275999997
0.3364012520281264,0.0300510177254793,0.0020758611148072,0.4920214348822149,0.057941939375872,0.1705519795051847,20567.171030949965,0.9897346379138278,4728.387281020771,0.6564917014077609,5932.61067866969,0.1750251103658229,0.1251789071829989,0.0498467052238993,28.479745984077454,640.3888741357634,45.58988426683007,38.46654307079494,318.6366177008712,107200.77161295146,3696.580052679675,3100.3577510652067,13963.89060422424,4692.357898010945,2025.1788380117916,1842.4953407515752,2988.7867565986794,0.8581973,0.8581973,0.76922685,0.01690604,0.80766842,0.0211082218,0.037780376,0.09925066,0.4797405,0.655835897
0.7393406356804888,0.2248440545330948,0.0007900954001259,0.5711435341337645,0.0498035563127159,0.6310674491835713,9647.718862654834,0.3843640920755573,964.681434266347,0.3376708964792063,5445.116501160745,0.6496759597212076,0.4600843822117895,0.1896211906569078,29.187041521072388,265.1482987851144,22.710157555040176,18.28610388295853,186.66499386131497,129188.14915832612,718.5103185056021,574.808261637794,5128.31041441661,1125.8055454358057,633.6569856131516,561.024373730928,731.2473001275473,0.6336112,0.6336112,0.6051226,0.05153215,1.68315056,0.0628703636,0.112839246,0.25705224,1.17506168,1.4084919837999996
0.3016152566401327,0.0848369998957244,0.0035078935431718,1.5149510975135554,0.1603416182481193,0.465367718702776,19802.71253897807,0.4703877386176253,5230.635993633301,1.0022947400555309,3466.377578530704,0.4778702859766781,0.3607536782510578,0.1171140902442857,24.5075061917305,375.8595660122076,43.48134183144113,36.79196876616784,243.35574711675105,57227.461872752174,1273.136329893884,1082.165935549658,6430.089137842338,1513.538848722272,690.2682247811615,629.6593444910184,983.5536790496274,0.35186505,0.35186505,0.3336956,0.05044805,2.64534846,0.06259500039999999,0.11508610600000001,0.30931352,1.5176108560000001,2.1226489921999994
0.1826037242826111,0.1398436555359838,0.0031928530062505,1.2843204561066464,0.0814837498852362,0.2501618704987453,22572.57081660125,0.5626823226507393,1976.6635216168456,0.5128637475357535,5648.544881534817,0.5748100229538977,0.448187201982364,0.1266112667508423,22.02662825584412,458.9304523092924,65.3429235898535,54.62264070644465,331.13450385669665,54776.78552665105,913.962336240005,792.1007453114732,4737.227519766817,1776.745814040304,758.9216916503062,668.0092457669277,1013.1626352040236,0.45143998,0.45143998,0.42068347,0.05481292,2.32823304,0.06670952379999999,0.12037110799999999,0.30570512,1.4548778980000001,1.8983495225999998
0.3821796065898351,0.0696020378302293,0.0033836574186839,0.8286027974258439,0.052394076867038,0.4564278829632689,5356.171536869732,0.1720857700886798,8128.504925498719,0.784122040527041,947.899904121364,0.3435668768361211,0.2485731965862214,0.0950004032347351,27.651211619377136,436.9117270094835,39.85206072859785,33.04810071888867,254.15645739638936,50819.6666028885,1695.87481527643,1469.758397381783,6616.899967729923,3483.5885257614677,1425.9861729606362,1201.2386466660068,1947.7568954854896,0.561385,0.561385,0.5350908,0.03163888,1.43630611,0.0390851008,0.07080801,0.18138396,0.881303436,1.175111643
0.5455164003136969,0.0337199362929146,0.0007091237308811,0.4476398244985004,0.1226067241127317,0.5086406216191306,35747.70792801115,1.3102344355907862,1144.5926461889192,0.3967138726807559,1159.32345503496,0.1719186839181929,0.1214965886902064,0.0504225754411891,29.329317808151245,423.0301117365805,29.174752230698505,24.46919237997112,204.04885784772543,322249.2114753739,3226.076939534624,2867.623979381996,21514.39835673288,2615.8602389042094,1821.5001011701663,1507.2477389896658,2327.9046087934125,1.6918491,1.6918491,1.5914786,0.01633009,0.79591088,0.0212843004,0.037940742,0.09706682,0.4723102,0.6424307972
0.2373769932747905,0.1145539415380899,0.0024867025731346,0.393888013029363,0.0293931406002427,1.0159495493488653,23176.03610881913,0.6382819511134303,3289.950395525932,0.9280762151669344,4893.374587303333,0.3622272051870823,0.2633538679219782,0.0988677347777411,27.294397354125977,618.8784331566582,65.39880769992041,53.00747280163523,453.81247496969314,78810.66572416452,1402.6373472562016,1314.972535957325,4679.44312898826,3361.9653527718992,1387.4191168187906,1245.3116225645897,1910.490112920166,0.5205108,0.5205108,0.49500185,0.02767193,0.89945581,0.032846814,0.059089556,0.1334765,0.627207704,0.7664257717999997
0.2210101089011732,0.121581753092734,0.0017248584802674,0.4022192335686064,0.139070197775098,0.416799946990348,24111.634221544577,0.2950944503998665,2421.199553933156,0.2339235473551285,2925.728285578688,0.3809463523793965,0.2787277044262737,0.1022116557578556,26.83098316192627,637.9931898990894,69.54772790607002,56.06400284006831,463.8308932111065,100952.02315196986,1347.5244762606594,1122.937106078677,6081.649586856112,1516.354433947051,1148.651195934074,1010.3408036539636,1325.02296358048,0.81876487,0.81876487,0.74272454,0.02800267,0.91013511,0.035555717199999996,0.060847972,0.1362803,0.635110358,0.7636309783999999
0.6212714069930544,0.1455822139112191,0.0029607708031631,0.2324739626293677,0.1254576602413098,0.6412319931210017,13113.982500261412,0.2162983714673268,1927.83738519332,0.6828558064915484,4175.230744022289,0.4090781440027058,0.2848892763722688,0.1241826830664649,30.356714129447937,387.59824869645024,28.886646015155662,22.85063347003773,257.4236310823034,44769.35440100424,1294.7756207936163,1145.3784428547483,3759.7194216237,1613.293494616822,1195.1651676772285,1085.6980949591375,1391.8398848795566,0.81842697,0.81842697,0.79474276,0.02630345,0.75062053,0.0329042166,0.055269564,0.11873387,0.55097188,0.672331826
0.3711119920586595,0.0664515826671956,0.0040222436731068,1.3205202752914238,0.039846694913764,0.5654418075680282,8334.181674708443,0.3326527834663602,7450.467997634825,0.2417131541413823,2705.580210907504,0.3854598326142877,0.2861994435079396,0.0992521672742441,25.749030709266663,387.6028327681293,36.64802250823288,31.04309310604781,224.15761092920056,44606.949956069206,1786.2633084667873,1488.552856687396,6461.744413235008,4414.050121860448,1772.4943449900234,1360.058127039994,2242.24871396576,0.48969737,0.48969737,0.43369114,0.04223848,2.51235226,0.053843256799999996,0.097534702,0.2877511,1.42747341,2.0455306305999996
1.3568067136857875,0.0310707377280101,0.0011439949842998,0.4607587809302828,0.0441911441992692,0.699895671151948,31616.117763237864,0.5774937084512329,2760.0786420107333,0.2699548692585802,6326.018094625751,0.1699962012935429,0.1190238690469414,0.0509704877913463,29.983308911323547,199.08988395691696,11.958780954043348,9.96566861436777,87.51212614361349,157901.12772015762,3688.458038187372,2985.894622779763,17509.448871637425,4702.527463273817,2113.2604983357305,1904.02680419932,2937.5313527170315,1.2608678,1.2608678,1.1475431,0.0164025,0.80660678,0.0203034016,0.037005206,0.09782665,0.473576314,0.6492074301999998
0.2498912244862942,0.0544206387043348,0.0060097040039236,1.0147699182595693,0.1071277666644905,1.0710731420590105,24439.83104529153,1.0852721700296384,998.1941014091764,0.5559141174371554,1640.46104966308,0.3305113641545176,0.2460849937051534,0.0844260066514834,25.54405629634857,562.2300275216035,55.03524866384155,46.279728436950464,335.1802333425265,42157.39012168143,2016.4284727241047,1641.279298434784,6460.602332681359,2787.3063260683684,1131.6659576704155,998.346602162715,1710.4321425931228,1.0404153,1.0404153,1.0023623,0.03339438,1.63486531,0.0419779052,0.074385494,0.19967825,0.961939914,1.3291820664
0.943420650978039,0.2018373300195876,0.0056308515153629,0.8664304871171855,0.1809934949062916,1.2936008541028647,5767.988667996575,1.186507697070171,923.188806753728,0.8525542467955686,2808.660723594835,0.7154410122893751,0.5037502851337194,0.211685401154682,29.58810031414032,222.5221052028764,18.06913851980329,14.35631224831891,140.1726932849344,26582.043718016263,709.6433197180468,650.5064045219366,2692.083546309253,1049.1293444388962,612.673005567105,540.3192809413,777.014642075055,0.5970341,0.5970341,0.582033,0.05255219,1.72326465,0.0654343374,0.11341250800000001,0.2532008,1.19647149,1.4376253358
0.6580805637098935,0.0351301832675866,0.0010918682191238,0.2356408073104871,0.0328039630648412,0.1669254165334756,14571.346385469034,0.3089347100459881,3815.4077641224417,0.5821507833799446,3183.735610851969,0.1460821076761931,0.1008147664833813,0.0452661188319325,30.986765027046204,463.0918902002852,26.786322847813068,21.635135511892504,217.73441463394715,137842.88545504163,3526.5710189924284,3219.91276685533,15258.56890832127,5595.040197668031,2800.632471154956,2526.792961207127,3775.526476226072,1.6412228,1.6412228,1.5346473,0.011527,0.42336862,0.0142219238,0.025455378,0.05888118,0.280267374,0.34449636
0.6282107096597757,0.14726371827551,0.0018513768930368,1.3999218983936044,0.0389294137967316,0.2060270021969374,7306.810568952691,1.1540376967656163,6618.172372621017,0.5711167270175497,1581.557862899397,0.6154138827696443,0.4473954613786191,0.168002225109376,27.29906439781189,240.56994307833577,23.816280065136585,19.802323342669936,159.22150007576096,94880.98350984458,844.3247863282002,738.7842041469247,5505.482150055094,2274.6926400687207,1007.0386611414946,794.4978742554925,1173.488066141479,0.21745038,0.21745038,0.189002,0.06195687,2.7400504,0.0743741722,0.137586908,0.35290697,1.715378074,2.2585899963999996
1.0025821350070276,0.0378329176690047,0.001779540110369,0.8009863777028112,0.2246703072776246,0.2737970751553278,9038.842581965824,0.2592504466990078,1699.71698798613,0.1576254776351231,1037.5070500898994,0.2409430162515491,0.1714842801447957,0.0694604750606231,28.828591108322144,240.2553031210273,15.23326423214636,12.828040538559744,107.7894100422782,126287.80995412492,2949.993681697136,2388.0901907065754,13891.164209598588,1919.6683547525984,1187.2477493473991,975.8493821896308,1619.561427642543,1.8458805,1.8458805,1.7089031,0.02505222,1.36536077,0.032713017999999996,0.059049486,0.15660143,0.769942312,1.1026806479999998
0.5153152489868758,0.0364717932834969,0.0023533988241789,1.2524946672847848,0.095753850671637,0.5597772035715679,30620.16310645545,1.048058627340685,6363.84339989591,0.6137842867665246,1012.3924655086532,0.2690584515221417,0.1987758732866495,0.0702835168340243,26.122024655342106,354.6429865206204,26.036479667502068,22.486109245319515,169.6940684550781,98552.72058682404,2959.8724397431934,2411.7483104594726,12529.741738585826,2831.6648431001904,1178.0242220971083,982.737139235792,1687.2696213148656,0.4695378,0.4695378,0.4276774,0.03467245,2.4442181,0.0435368604,0.080857214,0.25316881,1.3021126479999998,1.9598934823999994
1.1020542294030502,0.0650839609489647,0.0012829690702135,1.4416338297437044,0.0431814764437306,0.162120611905039,44197.11237982252,0.381276487091161,1077.5254275710624,0.2937445906250358,965.6828722948544,0.3712920588441193,0.2689004468265921,0.1023915538098663,27.577093243598934,170.5307042503171,13.088714775535642,11.19182333608044,82.7084792406787,126306.03653654196,1685.9548513603638,1545.4587051538458,11373.733830795976,3049.432060891098,1363.5954561572537,1058.3131736098774,1602.4439986611794,0.937424,0.937424,0.8903627,0.04644458,2.91384373,0.0574584594,0.108264334,0.31706467,1.606069344,2.3529581023999997
0.1543911455299227,0.1814194065890353,0.0015003528011256,0.3257412989021205,0.0286497483258125,0.3315807060017088,35069.47156548976,0.7618659943778224,2285.1625355718443,1.1075893396112628,5068.529808104992,0.4677083343267441,0.3559610049705952,0.1117362844524905,23.890163004398342,707.6898428824225,88.16604887490325,70.84772172348595,512.2842742981852,94609.77760118608,1052.3891183722126,947.1502111924444,4068.120989410552,2145.826914381638,1038.3034089152388,940.4403405442854,1303.8238157858057,0.43588042,0.43588042,0.4137943,0.03474542,1.0604231,0.04183369,0.074123622,0.16184201,0.75731276,0.9131979333999999
1.0699276681311776,0.175798811548565,0.0008262896448545,0.6012264447204302,0.0338900840988293,0.7263009765626218,5194.714574175465,0.8436601519448521,5506.30427247475,0.2562150190979737,1098.7763888170564,0.5513473297469318,0.3848668420687318,0.1664785959292203,30.19486665725708,225.06107550897,16.272515340245388,13.018017399965512,140.80660659633713,133686.99469205685,892.2380826485635,743.5317482595284,6020.925755483989,1571.3367421724415,779.5508971387119,706.1402889898893,941.8615429189488,0.3128237,0.3128237,0.26426157,0.04503486,1.5387734,0.0545920454,0.100148556,0.22732663,1.056495392,1.294249732
0.1627488853479778,0.0503345218199946,0.0032818686811298,0.9546849697159552,0.0310869453292572,1.2449222123325332,10734.079541067736,0.2367442365720766,1420.700156463379,0.5332925612564798,2017.027288216369,0.2838161890394985,0.2164501929655671,0.0673693648423068,23.73697012662888,648.1962527622293,77.14962753678371,65.6133320776838,429.3821597272312,56340.92650568788,2318.8153837837594,2005.4620710116935,8336.561185596578,5867.893690818067,2323.660418753529,1801.489770935549,3005.7082629351357,1.4701372,1.4701372,1.4387904,0.03087543,1.77704402,0.0390058062,0.071153042,0.20684234,1.01447138,1.4509290997999997
0.2726391291818185,0.1228964784062108,0.0007449190714426,1.1634138003296763,0.2093489058388395,0.6135636168497625,12800.547640736726,0.1876258199521807,958.3620277703895,0.2758058753809524,1857.195805630261,0.4842884372919798,0.3649231803137809,0.1193750940728932,24.6495857834816,387.55156515258346,49.14468148000371,40.95394162041261,291.3953212567482,294213.6566125646,981.8032953857452,654.5356019513939,10010.977570936197,796.773603648489,612.4255922244636,520.2515865124509,785.1585869443458,1.1351719,1.1351719,1.0992843,0.051271,2.30805371,0.0657286814,0.119611754,0.29727099,1.4196779800000001,1.8615052699999999
0.1751061454038974,0.0723211293094834,0.0034102545620012,0.9509109403527068,0.0592406183811609,0.1808878204317384,29044.26091100587,0.1764672831278086,2199.986538319462,0.9072854711704604,7183.024950866888,0.3578918694984168,0.2718990435823798,0.0859903229866176,24.02690052986145,563.9642262563179,74.0246430238695,62.10549823332338,400.4081201112037,52592.53013232841,1579.53195642256,1404.028522331141,6705.094289601809,3221.974485461443,1308.143768275543,1103.8584670028906,1805.5753698304256,0.7952401,0.7952401,0.77093613,0.03489961,1.64827874,0.043103464,0.077714404,0.20556814,0.992902744,1.348474958
0.4460669223221653,0.0966989455411381,0.0009076933071495,1.568493061922736,0.0668239867585689,0.1898049762456701,8827.862376649804,1.224387944637795,2591.923986186403,0.4215660592443709,2663.135694685366,0.4631620249710977,0.3450697986409068,0.1180923718493431,25.496989488601685,274.8798946212484,30.270666488782823,25.684243461299094,183.1843781918027,176191.73514447286,1175.9187470203003,979.9323904722014,10754.20729926708,1543.7299663831943,740.0977752275805,628.4821931226343,898.6905152114543,0.49491578,0.49491578,0.45240057,0.05734517,3.10363979,0.06951890220000001,0.134213422,0.36473513,1.782549638,2.4831734641999996
